timestamp,numbackends,active_backends,idle_backends,xact_commit,xact_rollback,blks_hit,blks_read,cache_hit_pct,temp_bytes,deadlocks,lock_waits,buffers_checkpoint,checkpoint_write_ms
2026-05-11T23:36:45Z,49,1284235,0,653883226,0,100.00,0,0,4,45,0,6105,269286
2026-05-11T23:36:50Z,49,1292299,0,657564284,0,100.00,0,0,2,47,0,6105,269286
2026-05-11T23:36:55Z,49,1300964,0,661662030,0,100.00,0,0,7,42,0,6105,269286
2026-05-11T23:37:01Z,49,1309422,0,666165719,0,100.00,0,0,4,45,0,6105,269286
2026-05-11T23:37:06Z,49,1318076,0,670824697,0,100.00,0,0,6,43,0,6105,269286
2026-05-11T23:37:11Z,49,1326824,0,675535461,0,100.00,0,0,8,41,0,6105,269286
2026-05-11T23:37:17Z,49,1334698,0,679571071,0,100.00,0,0,2,47,0,6105,269286
2026-05-11T23:37:22Z,49,1343356,0,683055529,0,100.00,0,0,2,47,0,6105,269286
2026-05-11T23:37:27Z,49,1351819,0,686333049,0,100.00,0,0,1,48,0,6105,269286
2026-05-11T23:37:32Z,49,1360092,0,690271553,0,100.00,0,0,2,47,0,6105,269286
2026-05-11T23:37:38Z,49,1368615,0,694621638,0,100.00,0,0,3,46,0,6105,269286
2026-05-11T23:37:43Z,49,1376569,0,698862185,0,100.00,0,0,2,47,0,6105,269286
2026-05-11T23:37:48Z,49,1385413,0,703011760,0,100.00,0,0,1,48,0,6105,269286
2026-05-11T23:37:53Z,49,1394125,0,706342911,0,100.00,0,0,5,44,0,6105,269286
2026-05-11T23:37:59Z,49,1402240,0,711249860,0,100.00,0,0,8,41,0,6105,269286
2026-05-11T23:38:04Z,49,1410957,0,717032887,0,100.00,0,0,11,38,0,6105,269286
2026-05-11T23:38:09Z,49,1418765,0,722548228,0,100.00,0,0,4,45,0,6105,269286
2026-05-11T23:38:15Z,49,1427365,0,726797143,0,100.00,0,0,5,44,0,6105,269286
2026-05-11T23:38:20Z,49,1436134,0,730741888,0,100.00,0,0,2,47,0,6105,269286
2026-05-11T23:38:25Z,49,1444508,0,734680929,0,100.00,0,0,8,41,0,6105,269286
2026-05-11T23:38:31Z,49,1452893,0,739640212,0,100.00,0,0,5,44,0,6105,269286
2026-05-11T23:38:36Z,49,1461744,0,744656365,0,100.00,0,0,1,48,0,6105,269286
2026-05-11T23:38:41Z,49,1470583,0,748600199,0,100.00,0,0,7,42,0,6105,269286
2026-05-11T23:38:47Z,49,1478955,0,752181751,0,100.00,0,0,3,46,0,6105,269286
2026-05-11T23:38:52Z,49,1487431,0,756275883,0,100.00,0,0,1,48,0,6105,269286
2026-05-11T23:38:57Z,49,1495675,0,760622012,0,100.00,0,0,3,46,0,6105,269286
2026-05-11T23:39:02Z,49,1503886,0,763383988,0,100.00,0,0,3,46,0,6105,269286
2026-05-11T23:39:08Z,49,1512617,0,767226240,0,100.00,0,0,1,48,0,6105,269286
2026-05-11T23:39:13Z,49,1521022,0,770707779,0,100.00,0,0,4,45,0,6105,269286
2026-05-11T23:39:18Z,49,1529378,0,774801770,0,100.00,0,0,3,46,0,6105,269286
2026-05-11T23:39:23Z,49,1537707,0,779405230,0,100.00,0,0,6,43,0,6105,269286
2026-05-11T23:39:29Z,49,1546559,0,783555008,0,100.00,0,0,3,46,0,6105,269286
2026-05-11T23:39:34Z,49,1555078,0,786883473,0,100.00,0,0,6,43,0,6105,269286
2026-05-11T23:39:39Z,49,1563202,0,790053347,0,100.00,0,0,5,44,0,6105,269286
2026-05-11T23:39:45Z,49,1571936,0,794508030,0,100.00,0,0,6,43,0,6105,269286
2026-05-11T23:39:50Z,49,1580658,0,799065495,0,100.00,0,0,1,48,0,6105,269286
2026-05-11T23:39:55Z,49,1588933,0,804281006,0,100.00,0,0,18,31,0,6105,269286
2026-05-11T23:40:01Z,49,1597147,0,810364670,0,100.00,0,0,21,28,0,6105,269286
2026-05-11T23:40:06Z,49,1605548,0,815735415,0,100.00,0,0,2,47,0,6105,269286
2026-05-11T23:40:11Z,49,1614290,0,819832651,0,100.00,0,0,3,46,0,6105,269286
2026-05-11T23:40:17Z,49,1622638,0,823976023,0,100.00,0,0,2,47,0,6105,269286
2026-05-11T23:40:22Z,49,1630921,0,828169396,0,100.00,0,0,2,47,0,6105,269286
2026-05-11T23:40:27Z,49,1639832,0,833086450,0,100.00,0,0,18,31,0,6105,269286
2026-05-11T23:40:33Z,49,1645529,0,838012673,0,100.00,0,0,44,5,0,6105,269286
2026-05-11T23:40:38Z,49,1653718,0,844145742,0,100.00,0,0,41,8,0,6105,269286
2026-05-11T23:40:44Z,49,1662919,0,849934399,0,100.00,0,0,46,3,0,6105,269286
